,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1179,9.0,2010-10-08,505069.21,0.0,65.35,2.633,215.290437,6.56
1177,9.0,2010-09-24,452905.22,0.0,77.15,2.624,215.1378313,6.442
1206,9.0,2011-04-15,528420.28,0.0,71.9,3.743,218.9134935,6.38
1147,9.0,2010-02-26,473773.27,0.0,43.83,2.561,214.8780453,6.415
1259,9.0,2012-04-20,542819.03,0.0,68.04,3.877,225.3117488,5.539
1197,9.0,2011-02-11,555279.02,1.0,34.13,3.022,216.496729,6.416
1223,9.0,2011-08-12,520284.79,0.0,91.63,3.638,219.1929854,6.404
1154,9.0,2010-04-16,485764.32,0.0,66.09,2.808,214.0001817,6.384
1182,9.0,2010-10-29,508801.61,0.0,64.43,2.716,215.4573607,6.56
1280,9.0,2012-09-14,523427.35,0.0,73.55,3.717,226.3567545,5.277
1283,9.0,2012-10-05,606755.3,0.0,66.61,3.617,226.9662325,4.954
1167,9.0,2010-07-16,474030.51,0.0,82.93,2.623,214.6474453,6.442
1157,9.0,2010-05-07,526128.61,0.0,68.58,2.835,213.848478,6.384
1269,9.0,2012-06-29,544770.7,0.0,87.18,3.286,225.5921049,5.539
1171,9.0,2010-08-13,481897.98,0.0,86.85,2.692,215.2039756,6.442
1207,9.0,2011-04-22,549502.11,0.0,72.35,3.807,219.0861659,6.38
1254,9.0,2012-03-16,550373.57,0.0,59.94,3.734,224.9594902,5.667
1250,9.0,2012-02-17,658965.05,0.0,43.81,3.51,224.1588663,5.667
1249,9.0,2012-02-10,609736.12,1.0,44.03,3.409,223.9953006,5.667
1158,9.0,2010-05-14,492792.8,0.0,70.53,2.854,213.8469819,6.384
1295,10.0,2010-04-02,2138651.97,0.0,63.66,3.086,126.6034839,9.524
1415,10.0,2012-07-20,1869967.03,0.0,84.45,3.589,130.7012903,7.17
1334,10.0,2010-12-31,1707298.14,1.0,49.67,3.148,127.0876774,9.003
1353,10.0,2011-05-13,1712995.44,0.0,74.04,4.202,129.089,8.494
1378,10.0,2011-11-04,1904438.59,0.0,68.57,3.828,129.8051935,7.874
1374,10.0,2011-10-07,1788227.6,0.0,75.01,3.827,129.6938,7.874
1394,10.0,2012-02-24,2039415.74,0.0,56.02,3.95,130.5502069,7.545
1318,10.0,2010-09-10,1720530.23,1.0,84.04,2.961,126.1145806,9.199
1398,10.0,2012-03-23,1837457.69,0.0,56.54,4.288,130.8966452,7.545
1293,10.0,2010-03-19,1946875.06,0.0,61.46,3.054,126.6066452,9.765
1427,10.0,2012-10-12,1713889.11,0.0,76.03,4.468,131.1083333,6.943
1347,10.0,2011-04-01,1827733.18,0.0,67.64,3.772,128.7199355,8.494
1362,10.0,2011-07-15,1775068.4,0.0,86.01,3.779,129.1338387,8.257
1291,10.0,2010-03-05,1987090.09,0.0,55.92,2.877,126.5782857,9.765
1423,10.0,2012-09-14,1640168.99,0.0,78.47,3.966,130.9776667,7.17
1413,10.0,2012-07-06,1805999.79,0.0,86.87,3.666,130.7196333,7.17
1345,10.0,2011-03-18,1884734.31,0.0,70.12,3.892,128.5121935,8.744
1342,10.0,2011-02-25,1967996.71,0.0,53.59,3.398,128.13,8.744
1412,10.0,2012-06-29,1707481.9,0.0,91.36,3.875,130.7562667,7.382
1429,10.0,2012-10-26,1744349.05,0.0,70.5,4.301,131.1930968,6.943
1292,10.0,2010-03-12,1941346.13,0.0,52.33,3.034,126.6042857,9.765
1288,10.0,2010-02-12,2176028.52,1.0,49.96,2.828,126.4962581,9.765
1328,10.0,2010-11-19,1949177.13,0.0,58.83,3.047,126.6072,9.003
1337,10.0,2011-01-21,1677556.18,0.0,56.75,3.336,127.4404839,8.744
1309,10.0,2010-07-09,1769793.37,0.0,91.03,3.1,126.1518,9.199
1385,10.0,2011-12-23,3487986.89,0.0,48.36,3.541,129.9845484,7.874
1319,10.0,2010-09-17,1716755.78,0.0,85.52,3.028,126.1454667,9.199
1306,10.0,2010-06-18,1837636.24,0.0,83.49,2.935,126.114,9.524
1343,10.0,2011-03-04,1958003.19,0.0,56.96,3.674,128.26475,8.744
1411,10.0,2012-06-22,1755334.18,0.0,89.92,4.014,130.7929,7.382
1367,10.0,2011-08-19,1954849.68,0.0,87.4,3.743,129.2405806,8.257
1312,10.0,2010-07-30,1832664.03,0.0,85.03,3.017,126.1069032,9.199
1332,10.0,2010-12-17,2811646.85,0.0,59.15,3.125,126.8794839,9.003
1290,10.0,2010-02-26,2006774.96,0.0,52.77,2.825,126.5522857,9.765
1369,10.0,2011-09-02,1758587.35,0.0,91.61,3.798,129.3259355,8.257
1327,10.0,2010-11-12,1895901.59,0.0,61.24,3.13,126.5461613,9.003
1324,10.0,2010-10-22,1740234.06,0.0,68.12,3.014,126.3815484,9.003
1307,10.0,2010-06-25,1768172.31,0.0,90.32,3.084,126.1266,9.524
1383,10.0,2011-12-09,2429310.9,0.0,42.58,3.644,129.8555333,7.874
1350,10.0,2011-04-22,2004831.14,0.0,75.93,3.917,128.9553,8.494
1316,10.0,2010-08-27,1727565.42,0.0,84.99,3.022,126.0892903,9.199
1305,10.0,2010-06-11,1827521.71,0.0,89.67,3.057,126.1119032,9.524
1370,10.0,2011-09-09,1670579.82,1.0,89.06,3.771,129.3686129,8.257
1301,10.0,2010-05-14,1808056.41,0.0,73.88,3.145,126.2085484,9.524
1313,10.0,2010-08-06,1949236.09,0.0,86.13,3.123,126.0854516,9.199
1388,10.0,2012-01-13,1711562.73,0.0,51.0,3.477,130.244,7.545
1349,10.0,2011-04-15,1781767.22,0.0,61.05,4.089,128.9107333,8.494
1330,10.0,2010-12-03,2251206.64,0.0,51.17,3.041,126.7313333,9.003
1360,10.0,2011-07-01,1751369.75,0.0,95.36,3.842,129.0894,8.257
1381,10.0,2011-11-25,2950198.64,1.0,60.68,3.76,129.8364,7.874
1311,10.0,2010-07-23,1831676.03,0.0,88.44,3.112,126.1283548,9.199
1418,10.0,2012-08-10,1880436.94,0.0,90.78,3.811,130.7561613,7.17
1322,10.0,2010-10-08,1772192.42,0.0,77.04,2.924,126.2791667,9.003
1416,10.0,2012-07-27,1817603.66,0.0,83.98,3.769,130.7195806,7.17
1373,10.0,2011-09-30,1627707.31,0.0,82.27,3.877,129.6060667,8.257
1296,10.0,2010-04-09,2041069.37,0.0,65.29,3.004,126.6019032,9.524
1335,10.0,2011-01-07,1714309.9,0.0,43.43,3.287,127.1917742,8.744
1361,10.0,2011-07-08,1699708.38,0.0,88.57,3.793,129.1125,8.257
1395,10.0,2012-03-02,1990371.02,0.0,57.62,3.882,130.6457931,7.545
1380,10.0,2011-11-18,1869087.85,0.0,58.97,3.669,129.8268333,7.874
1329,10.0,2010-11-26,2939946.38,1.0,55.33,3.162,126.6692667,9.003
1359,10.0,2011-06-24,1711813.13,0.0,90.69,3.807,129.0663,8.494
1346,10.0,2011-03-25,1815798.85,0.0,62.53,3.716,128.6160645,8.744
1355,10.0,2011-05-27,1743000.38,0.0,78.62,3.933,129.0623548,8.494
1393,10.0,2012-02-17,2168709.76,0.0,54.12,3.781,130.4546207,7.545
1417,10.0,2012-08-03,1939440.09,0.0,84.76,3.595,130.737871,7.17
1287,10.0,2010-02-05,2193048.75,0.0,54.34,2.962,126.4420645,9.765
1387,10.0,2012-01-06,1683401.78,0.0,59.85,3.443,130.1575161,7.545
1377,10.0,2011-10-28,1771792.97,0.0,72.79,3.843,129.7936774,7.874
1396,10.0,2012-03-09,1917483.1,0.0,57.65,3.963,130.7413793,7.545
1376,10.0,2011-10-21,1745928.56,0.0,77.91,3.842,129.7821613,7.874
1422,10.0,2012-09-07,1708283.28,1.0,83.07,4.124,130.9325484,7.17
1356,10.0,2011-06-03,1792210.89,0.0,81.87,3.893,129.0490323,8.494
1348,10.0,2011-04-08,1870720.73,0.0,73.03,3.818,128.8238065,8.494
1340,10.0,2011-02-11,2115408.31,1.0,51.51,3.381,127.859129,8.744
1331,10.0,2010-12-10,2411790.21,0.0,60.51,3.091,126.7934,9.003
1321,10.0,2010-10-01,1645892.97,0.0,86.01,3.001,126.2346,9.003
1326,10.0,2010-11-05,1832211.96,0.0,71.04,3.009,126.4912903,9.003
1372,10.0,2011-09-23,1685910.53,0.0,82.51,3.789,129.5183333,8.257
1303,10.0,2010-05-28,1904618.17,0.0,76.67,3.058,126.1602258,9.524
1419,10.0,2012-08-17,1827797.4,0.0,88.83,4.002,130.7909677,7.17
1410,10.0,2012-06-15,1811562.88,0.0,88.58,4.144,130.8295333,7.382
1391,10.0,2012-02-03,1867403.01,0.0,56.85,3.543,130.3496774,7.545
1389,10.0,2012-01-20,1675562.94,0.0,54.51,3.66,130.2792258,7.545
1308,10.0,2010-07-02,1845893.87,0.0,92.89,2.978,126.1392,9.199
1357,10.0,2011-06-10,1740063.1,0.0,84.57,3.981,129.0357097,8.494
1421,10.0,2012-08-31,1650285.54,0.0,86.97,3.886,130.8853548,7.17
1392,10.0,2012-02-10,2218595.8,1.0,55.73,3.722,130.3849032,7.545
1352,10.0,2011-05-06,1841369.99,0.0,73.56,4.193,129.0444333,8.494
1424,10.0,2012-09-21,1671857.57,0.0,81.93,4.125,131.0103333,7.17
1320,10.0,2010-09-24,1655036.75,0.0,85.75,2.939,126.1900333,9.199
1294,10.0,2010-03-26,1893532.46,0.0,60.05,2.98,126.6050645,9.765
1397,10.0,2012-03-16,1930814.66,0.0,62.11,4.273,130.8261935,7.545
1317,10.0,2010-09-03,1766331.45,0.0,83.8,3.087,126.1019355,9.199
1299,10.0,2010-04-30,1790694.59,0.0,69.76,3.105,126.3805667,9.524
1315,10.0,2010-08-20,1983190.56,0.0,89.88,3.041,126.0766452,9.199
1333,10.0,2010-12-24,3749057.69,0.0,57.06,3.236,126.9835806,9.003
1341,10.0,2011-02-18,2106934.55,0.0,61.77,3.43,127.99525,8.744
1368,10.0,2011-08-26,1728399.07,0.0,91.59,3.663,129.2832581,8.257
1336,10.0,2011-01-14,1710803.59,0.0,49.98,3.312,127.3009355,8.744
1467,11.0,2010-10-22,1169831.38,0.0,72.6,2.725,215.17839,7.564
1490,11.0,2011-04-01,1258674.12,0.0,69.1,3.524,218.2114184,7.574
1514,11.0,2011-09-16,1270816.01,0.0,85.11,3.526,219.3972867,7.567
1448,11.0,2010-06-11,1339570.85,0.0,82.81,2.668,214.787913,7.343
1474,11.0,2010-12-10,1564516.43,0.0,53.33,2.843,214.7693037,7.564
1516,11.0,2011-09-30,1190515.83,0.0,84.4,3.355,220.085696,7.567
1431,11.0,2010-02-12,1574684.08,1.0,48.01,2.548,214.5747916,7.368
1472,11.0,2010-11-26,1757242.51,1.0,69.9,2.735,215.0614025,7.564
1451,11.0,2010-07-02,1302600.14,0.0,83.09,2.669,214.5463222,7.346
1445,11.0,2010-05-21,1271646.62,0.0,76.97,2.826,213.9116886,7.343
1534,11.0,2012-02-03,1376732.18,0.0,60.24,3.36,223.6591137,6.833
1479,11.0,2011-01-14,1194449.78,0.0,45.34,2.983,214.7470729,7.551
1568,11.0,2012-09-28,1227430.73,0.0,77.67,3.666,226.5180926,6.334
1571,11.0,2012-10-19,1232073.18,0.0,73.77,3.594,226.9688442,6.034
1468,11.0,2010-10-29,1195036.0,0.0,74.21,2.716,215.2274686,7.564
1535,11.0,2012-02-10,1574287.76,1.0,52.23,3.409,223.753643,6.833
1570,11.0,2012-10-12,1311965.09,0.0,69.94,3.601,226.9239785,6.034
1518,11.0,2011-10-14,1286388.96,0.0,75.56,3.274,220.7486167,7.197
1572,11.0,2012-10-26,1200729.45,0.0,74.26,3.506,226.9873637,6.034
1456,11.0,2010-08-06,1369634.92,0.0,86.54,2.627,214.8341952,7.346
1546,11.0,2012-04-27,1236238.29,0.0,73.4,3.814,225.1243526,6.664
1541,11.0,2012-03-23,1300593.61,0.0,67.16,3.787,224.7909104,6.833
1517,11.0,2011-10-07,1346271.06,0.0,76.97,3.285,220.4299007,7.197
1489,11.0,2011-03-25,1229777.24,0.0,73.74,3.473,217.9674705,7.551
1461,11.0,2010-09-10,1231428.46,1.0,81.93,2.565,214.8065431,7.346
1512,11.0,2011-09-02,1297792.41,0.0,91.44,3.533,219.1501106,7.567
1476,11.0,2010-12-24,2306265.36,0.0,59.33,2.886,214.7017828,7.564
1458,11.0,2010-08-20,1430192.37,0.0,88.93,2.664,214.9314191,7.346
1554,11.0,2012-06-22,1355680.3,0.0,83.26,3.346,225.3068615,6.664
1537,11.0,2012-02-24,1379473.03,0.0,61.11,3.555,224.1320199,6.833
1501,11.0,2011-06-17,1337506.74,0.0,87.9,3.637,218.3551748,7.574
1434,11.0,2010-03-05,1426622.65,0.0,53.96,2.625,214.6751386,7.368
1524,11.0,2011-11-25,1848953.48,1.0,70.03,3.236,221.9011185,7.197
1494,11.0,2011-04-29,1357589.89,0.0,79.97,3.81,219.0236099,7.574
1460,11.0,2010-09-03,1303914.27,0.0,84.94,2.577,214.8481685,7.346
1545,11.0,2012-04-20,1315356.99,0.0,71.97,3.877,225.0689541,6.664
1444,11.0,2010-05-14,1266796.13,0.0,77.64,2.854,213.6196139,7.343
1477,11.0,2010-12-31,1172003.1,1.0,55.03,2.943,214.6986466,7.564
1539,11.0,2012-03-09,1413382.76,0.0,61.44,3.669,224.5620291,6.833
1547,11.0,2012-05-04,1370251.22,0.0,79.07,3.749,225.1797511,6.664
1558,11.0,2012-07-20,1344483.81,0.0,82.41,3.311,225.4438827,6.334
1560,11.0,2012-08-03,1399341.07,0.0,86.94,3.417,225.4636332,6.334
1538,11.0,2012-03-02,1438383.44,0.0,62.61,3.63,224.3470245,6.833
1569,11.0,2012-10-05,1422794.26,0.0,73.37,3.617,226.7210356,6.034
1492,11.0,2011-04-15,1312905.8,0.0,76.64,3.743,218.6788642,7.574
1496,11.0,2011-05-13,1277959.42,0.0,80.93,3.899,219.3683556,7.574
1450,11.0,2010-06-25,1262025.08,0.0,84.5,2.653,214.6660741,7.343
1513,11.0,2011-09-09,1249439.95,1.0,84.91,3.546,219.2135305,7.567
1565,11.0,2012-09-07,1304584.4,1.0,85.17,3.73,225.9660263,6.334
1521,11.0,2011-11-04,1458287.38,0.0,61.13,3.332,221.245968,7.197
1544,11.0,2012-04-13,1472752.01,0.0,72.74,3.891,225.0135556,6.664
1459,11.0,2010-08-27,1311263.07,0.0,87.7,2.619,214.8897938,7.346
1506,11.0,2011-07-22,1290576.44,0.0,87.8,3.651,218.7857881,7.567
1553,11.0,2012-06-15,1417875.42,0.0,84.97,3.393,225.2644795,6.664
1471,11.0,2010-11-19,1292346.57,0.0,58.63,2.771,215.2074519,7.564
1482,11.0,2011-02-04,1422546.05,0.0,47.17,2.989,215.8863367,7.551
1528,11.0,2011-12-23,2213518.5,0.0,54.29,3.112,222.8258628,7.197
1543,11.0,2012-04-06,1596325.01,0.0,74.19,3.891,224.9393405,6.664
1466,11.0,2010-10-15,1175003.67,0.0,71.46,2.72,215.1293114,7.564
1500,11.0,2011-06-10,1314626.75,0.0,85.79,3.648,218.4037974,7.574
1481,11.0,2011-01-28,1100418.69,0.0,51.04,3.01,215.5065821,7.551
1505,11.0,2011-07-15,1266546.73,0.0,88.3,3.575,218.7275216,7.567
1502,11.0,2011-06-24,1254587.84,0.0,86.13,3.594,218.45094,7.574
1465,11.0,2010-10-08,1293472.8,0.0,68.71,2.633,215.060858,7.564
1463,11.0,2010-09-24,1170103.25,0.0,77.36,2.624,214.9084516,7.346
1561,11.0,2012-08-10,1388973.65,0.0,86.21,3.494,225.4735085,6.334
1462,11.0,2010-09-17,1215676.31,0.0,83.04,2.582,214.8322484,7.346
1483,11.0,2011-02-11,1419236.9,1.0,44.61,3.022,216.2660913,7.551
1529,11.0,2011-12-30,1352084.21,1.0,48.86,3.129,223.0090839,7.197
1556,11.0,2012-07-06,1461129.94,0.0,83.44,3.227,225.3916254,6.334
1430,11.0,2010-02-05,1528008.64,0.0,46.04,2.572,214.4248812,7.368
1519,11.0,2011-10-21,1325107.53,0.0,70.91,3.353,220.9144005,7.197
1484,11.0,2011-02-18,1554747.15,0.0,61.5,3.045,216.5843571,7.551
1520,11.0,2011-10-28,1310684.1,0.0,72.66,3.372,221.0801842,7.197
1503,11.0,2011-07-01,1297472.06,0.0,86.43,3.524,218.5467052,7.567
1551,11.0,2012-06-01,1361595.33,0.0,81.67,3.501,225.2518313,6.664
1433,11.0,2010-02-26,1336404.65,0.0,52.79,2.561,214.6475127,7.368
1498,11.0,2011-05-27,1216876.52,0.0,85.61,3.786,218.8860765,7.574
1525,11.0,2011-12-02,1399322.44,0.0,56.89,3.172,222.1589519,7.197
1532,11.0,2012-01-20,1207303.29,0.0,56.43,3.268,223.4700552,6.833
1548,11.0,2012-05-11,1300147.07,0.0,75.13,3.688,225.2351496,6.664
1440,11.0,2010-04-16,1323243.35,0.0,67.81,2.808,213.7726889,7.343
1552,11.0,2012-06-08,1414343.53,0.0,82.1,3.452,225.2521458,6.664
1457,11.0,2010-08-13,1384339.1,0.0,87.73,2.692,214.9730444,7.346
1497,11.0,2011-05-20,1239466.97,0.0,76.97,3.907,219.127216,7.574
1563,11.0,2012-08-24,1409515.73,0.0,83.17,3.62,225.6925864,6.334
1469,11.0,2010-11-05,1332759.13,0.0,64.41,2.689,215.2765472,7.564
1493,11.0,2011-04-22,1388118.53,0.0,78.31,3.807,218.851237,7.574
1542,11.0,2012-03-30,1300104.03,0.0,70.23,3.845,224.8651254,6.833
1491,11.0,2011-04-08,1327401.06,0.0,73.57,3.622,218.4553663,7.574
1515,11.0,2011-09-23,1235775.15,0.0,82.14,3.467,219.7414914,7.567
1504,11.0,2011-07-08,1334627.96,0.0,87.17,3.48,218.6424704,7.567
1522,11.0,2011-11-11,1366053.69,0.0,64.2,3.297,221.4117517,7.197
1550,11.0,2012-05-25,1297335.87,0.0,78.44,3.561,225.2515168,6.664
1452,11.0,2010-07-09,1280156.47,0.0,83.01,2.642,214.4265704,7.346
1536,11.0,2012-02-17,1569607.94,0.0,52.77,3.51,223.9170153,6.833
1464,11.0,2010-10-01,1182490.46,0.0,75.11,2.603,214.9846548,7.564
1566,11.0,2012-09-14,1267675.05,0.0,79.61,3.717,226.1122067,6.334
1555,11.0,2012-06-29,1297028.6,0.0,87.86,3.286,225.3492435,6.664
1508,11.0,2011-08-05,1403198.94,0.0,90.04,3.684,218.9023209,7.567
1610,12.0,2010-10-22,857883.46,0.0,68.85,3.014,126.3815484,14.313
1698,12.0,2012-06-29,943124.74,0.0,90.47,3.875,130.7562667,11.627
1673,12.0,2012-01-06,945823.65,0.0,50.43,3.599,130.1575161,12.187
1598,12.0,2010-07-30,913548.25,0.0,96.31,3.017,126.1069032,14.18
1666,12.0,2011-11-18,970641.34,0.0,54.2,3.813,129.8268333,12.89
1645,12.0,2011-06-24,997282.75,0.0,88.95,3.898,129.0663,13.736
1620,12.0,2010-12-31,891736.91,1.0,45.64,3.148,127.0876774,14.313
1659,12.0,2011-09-30,866401.45,0.0,83.26,3.877,129.6060667,13.503
1688,12.0,2012-04-20,1006486.96,0.0,66.73,4.222,131.1173333,11.627
1671,12.0,2011-12-23,1617612.03,0.0,45.4,3.541,129.9845484,12.89
1583,12.0,2010-04-16,957997.52,0.0,64.95,3.109,126.5621,14.099
1582,12.0,2010-04-09,1041238.87,0.0,59.25,3.09,126.6019032,14.099
1695,12.0,2012-06-08,1086231.47,0.0,84.83,4.103,130.8896774,11.627
1613,12.0,2010-11-12,942475.24,0.0,57.79,3.13,126.5461613,14.313
1697,12.0,2012-06-22,981386.25,0.0,91.61,4.014,130.7929,11.627
1604,12.0,2010-09-10,903119.03,1.0,83.63,3.044,126.1145806,14.18
1712,12.0,2012-10-05,979825.92,0.0,81.61,3.966,131.0756667,10.199
1700,12.0,2012-07-13,960312.75,0.0,95.61,3.723,130.683,10.926
1574,12.0,2010-02-12,1117863.33,1.0,47.87,2.946,126.4962581,13.975
1683,12.0,2012-03-16,1088498.52,0.0,64.44,4.273,130.8261935,12.187
1667,12.0,2011-11-25,1591920.42,1.0,53.25,3.622,129.8364,12.89
1642,12.0,2011-06-03,970328.68,0.0,71.81,4.031,129.0490323,13.736
1649,12.0,2011-07-22,922231.92,0.0,91.17,3.794,129.1507742,13.503
1705,12.0,2012-08-17,1005003.12,0.0,94.87,4.002,130.7909677,10.926
1589,12.0,2010-05-28,955451.16,0.0,67.84,3.058,126.1602258,14.099
1661,12.0,2011-10-14,927600.01,0.0,67.31,3.805,129.7706452,12.89
1703,12.0,2012-08-03,958667.23,0.0,88.16,3.76,130.737871,10.926
1711,12.0,2012-09-28,880415.67,0.0,81.22,3.966,131.043,10.926
1665,12.0,2011-11-11,1095091.53,0.0,48.76,3.824,129.8167097,12.89
1702,12.0,2012-07-27,916967.92,0.0,93.47,3.769,130.7195806,10.926
1715,12.0,2012-10-26,974697.6,0.0,65.95,4.301,131.1930968,10.199
1603,12.0,2010-09-03,1075758.55,0.0,83.12,3.087,126.1019355,14.18
1692,12.0,2012-05-18,1020486.05,0.0,84.51,4.11,131.0983226,11.627
1576,12.0,2010-02-26,1048617.17,0.0,50.23,2.825,126.5522857,13.975
1631,12.0,2011-03-18,1009502.01,0.0,64.21,3.692,128.5121935,14.021
1573,12.0,2010-02-05,1100046.37,0.0,49.47,2.962,126.4420645,13.975
1586,12.0,2010-05-07,1043240.27,0.0,70.15,3.127,126.2898,14.099
1615,12.0,2010-11-26,1601377.41,1.0,47.66,3.162,126.6692667,14.313
1633,12.0,2011-04-01,1005463.49,0.0,63.63,3.772,128.7199355,13.736
1609,12.0,2010-10-15,862419.84,0.0,75.0,2.976,126.3266774,14.313
1581,12.0,2010-04-02,1011822.3,0.0,59.84,3.086,126.6034839,14.099
1658,12.0,2011-09-23,871692.74,0.0,82.95,3.789,129.5183333,13.503
1675,12.0,2012-01-20,855922.64,0.0,46.2,3.66,130.2792258,12.187
1652,12.0,2011-08-12,955913.68,0.0,91.04,3.701,129.2015806,13.503
1585,12.0,2010-04-30,954220.22,0.0,67.38,3.105,126.3805667,14.099
1691,12.0,2012-05-11,1041995.22,0.0,77.27,4.186,131.1453333,11.627
1657,12.0,2011-09-16,889290.23,0.0,76.36,3.918,129.4306,13.503
1638,12.0,2011-05-06,1021154.48,0.0,68.4,4.193,129.0444333,13.736
1693,12.0,2012-05-25,991514.21,0.0,83.84,4.293,131.0287742,11.627
1676,12.0,2012-01-27,888203.69,0.0,50.43,3.675,130.3144516,12.187
1704,12.0,2012-08-10,984689.9,0.0,95.91,3.811,130.7561613,10.926
1608,12.0,2010-10-08,918335.68,0.0,71.82,3.013,126.2791667,14.313
1628,12.0,2011-02-25,1046203.72,0.0,48.45,3.53,128.13,14.021
1614,12.0,2010-11-19,894493.7,0.0,58.18,3.161,126.6072,14.313
1640,12.0,2011-05-20,924134.99,0.0,66.59,4.169,129.0756774,13.736
1600,12.0,2010-08-13,928264.4,0.0,87.01,3.159,126.064,14.18
1636,12.0,2011-04-22,1016019.47,0.0,72.12,4.134,128.9553,13.736
1619,12.0,2010-12-24,1768249.89,0.0,52.02,3.236,126.9835806,14.313
1680,12.0,2012-02-24,1112034.72,0.0,53.13,3.95,130.5502069,12.187
1644,12.0,2011-06-17,986504.93,0.0,86.84,3.935,129.0432,13.736
1595,12.0,2010-07-09,943506.28,0.0,90.37,3.1,126.1518,14.18
1677,12.0,2012-02-03,1058767.95,0.0,50.58,3.702,130.3496774,12.187
1664,12.0,2011-11-04,1051944.79,0.0,59.77,3.828,129.8051935,12.89
1679,12.0,2012-02-17,1240048.85,0.0,51.8,3.781,130.4546207,12.187
1643,12.0,2011-06-10,996937.95,0.0,78.72,3.981,129.0357097,13.736
1708,12.0,2012-09-07,955146.04,1.0,88.52,4.124,130.9325484,10.926
1709,12.0,2012-09-14,885892.37,0.0,83.64,4.133,130.9776667,10.926
1707,12.0,2012-08-31,1061943.49,0.0,89.78,4.093,130.8853548,10.926
1689,12.0,2012-04-27,1004252.38,0.0,77.99,4.193,131.1266667,11.627
1579,12.0,2010-03-19,972088.34,0.0,59.57,3.054,126.6066452,13.975
1660,12.0,2011-10-07,951244.66,0.0,70.44,3.827,129.6938,12.89
1632,12.0,2011-03-25,954107.32,0.0,54.4,3.909,128.6160645,14.021
1625,12.0,2011-02-04,1046068.17,0.0,45.14,3.348,127.7195806,14.021
1670,12.0,2011-12-16,1293404.18,0.0,43.29,3.6,129.8980645,12.89
1626,12.0,2011-02-11,1086421.57,1.0,51.3,3.381,127.859129,14.021
1637,12.0,2011-04-29,994966.1,0.0,68.27,4.151,128.9998667,13.736
1611,12.0,2010-10-29,955294.7,0.0,61.09,3.016,126.4364194,14.313
1616,12.0,2010-12-03,1069533.17,0.0,43.33,3.041,126.7313333,14.313
1590,12.0,2010-06-04,1049357.36,0.0,81.39,2.941,126.1360645,14.099
1710,12.0,2012-09-21,922735.37,0.0,82.97,4.125,131.0103333,10.926
1641,12.0,2011-05-27,964332.51,0.0,76.67,4.087,129.0623548,13.736
1618,12.0,2010-12-17,1295605.35,0.0,52.77,3.236,126.8794839,14.313
1634,12.0,2011-04-08,998362.05,0.0,64.47,4.003,128.8238065,13.736
1654,12.0,2011-08-26,1017593.47,0.0,94.61,3.74,129.2832581,13.503
1674,12.0,2012-01-13,865467.86,0.0,48.07,3.657,130.244,12.187
1580,12.0,2010-03-26,981615.81,0.0,60.06,3.083,126.6050645,13.975
1668,12.0,2011-12-02,1071383.1,0.0,52.5,3.701,129.8459667,12.89
1655,12.0,2011-09-02,1052051.45,0.0,93.66,3.798,129.3259355,13.503
1605,12.0,2010-09-17,852882.61,0.0,82.45,3.028,126.1454667,14.18
1584,12.0,2010-04-23,993833.44,0.0,64.55,3.05,126.4713333,14.099
1612,12.0,2010-11-05,929690.71,0.0,65.49,3.129,126.4912903,14.313
1602,12.0,2010-08-27,1004516.46,0.0,93.19,3.129,126.0892903,14.18
1678,12.0,2012-02-10,1199330.85,1.0,52.27,3.722,130.3849032,12.187
1656,12.0,2011-09-09,922850.57,1.0,88.0,3.913,129.3686129,13.503
1653,12.0,2011-08-19,966817.24,0.0,91.74,3.743,129.2405806,13.503
1597,12.0,2010-07-23,912403.67,0.0,99.22,3.112,126.1283548,14.18
1601,12.0,2010-08-20,948447.34,0.0,92.81,3.041,126.0766452,14.18
1627,12.0,2011-02-18,1128485.1,0.0,53.35,3.43,127.99525,14.021
1706,12.0,2012-08-24,1048101.39,0.0,85.32,4.055,130.8381613,10.926
1594,12.0,2010-07-02,951957.31,0.0,91.98,3.105,126.1392,14.18
1776,13.0,2011-04-01,1864238.64,0.0,42.49,3.487,128.7199355,7.193
1815,13.0,2011-12-30,1969056.91,1.0,31.53,3.119,130.0710323,6.392
1847,13.0,2012-08-10,2041019.92,0.0,81.69,3.509,130.7561613,5.765
1802,13.0,2011-09-30,1835662.69,0.0,68.28,3.623,129.6060667,6.877
1839,13.0,2012-06-15,2152229.11,0.0,65.97,3.756,130.8295333,5.965
1717,13.0,2010-02-12,2030933.46,1.0,33.16,2.671,126.4962581,8.316
1827,13.0,2012-03-23,1904421.74,0.0,47.83,3.671,130.8966452,6.104
1781,13.0,2011-05-06,1986380.4,0.0,47.75,3.744,129.0444333,7.193
1811,13.0,2011-12-02,2051315.66,0.0,33.94,3.389,129.8459667,6.392
1814,13.0,2011-12-23,3556766.03,0.0,24.76,3.186,129.9845484,6.392
1804,13.0,2011-10-14,1929659.07,0.0,51.74,3.567,129.7706452,6.392
1845,13.0,2012-07-27,1914430.53,0.0,80.42,3.537,130.7195806,5.765
1726,13.0,2010-04-16,1819660.44,0.0,50.39,2.915,126.5621,8.107
1734,13.0,2010-06-11,2037880.96,0.0,65.24,2.841,126.1119032,8.107
1723,13.0,2010-03-26,1882095.98,0.0,41.48,2.819,126.6050645,8.316
